StartNode;EndNode;Distance;Time;Nodes visited
1044073;39106;272465,4;18;15033
1744551;562035;454373,2;12;10654
812009;1179797;473315,4;92;70709
1700823;145208;554308,4;1;1681
721966;1534270;369529,6;84;65811
79675;1327107;239642,4;1;1826
1138593;411625;366891,7;13;9951
1077808;1541069;192606,9;26;19730
969110;772253;359216,8;23;19542
1527577;851943;512615,6;116;40528
1510483;1072601;537980,1;66;42298
893050;234170;126144,4;38;30259
1132219;1613427;903368,3;151;107763
1531741;569895;332080,2;130;98882
1464164;299138;575277,9;163;83160
1261326;1453257;525849,6;57;45137
1470666;156282;110306,9;4;4162
185353;560261;283529,7;57;43719
619745;1400529;101915,5;21;17172
23381;313095;246315,6;20;16492
805872;362897;339254,5;12;10127
1279640;843647;255612,7;33;27004
519744;428949;524193,2;49;41582
1093106;1374866;296835,8;68;46622
537035;764498;244827,4;7;6244
186793;297019;287059,6;49;37020
1734808;158803;537952,4;54;42316
412758;1716071;623003,1;52;43095
890654;1510381;361006,6;2;2000
1174414;943180;642825,3;42;35819
1392654;1130928;372087;11;10222
425643;422828;62651,7;0;454
272943;371017;337797,1;36;28707
1601039;982310;620453,1;41;33870
226271;517547;440507,8;33;14026
921324;1313179;545365,9;38;30014
748871;1214481;244866,3;35;26486
46070;1147585;446655,5;86;69722
1537559;49403;526951,6;56;44935
1459024;703270;893122;91;50327
520320;156875;476328,5;41;33904
32860;699666;848615,9;192;85746
112344;964306;335072;67;15624
1463047;1311863;1037333;380;235300
1488123;213881;651547,8;84;64259
1414205;853962;237704,4;36;18437
226115;824800;269964,2;65;24615
665040;1419542;415158,2;81;62189
1681853;856812;190022,7;12;10155
570703;148727;351812,5;38;30850
572508;110796;455802,3;142;92012
1148594;19487;464061,1;88;61840
1587773;618213;153806,2;26;13442
1292747;520327;768474,1;76;58665
112732;1009771;597761,1;152;114992
178512;841251;265769,2;180;118874
51357;471144;650854,2;162;79557
422860;1235779;695391,3;4;2936
1098068;1470576;44909,72;0;188
310484;1053236;376219;1;1195
652568;289176;623836,5;76;51054
1238786;12390;661153,9;20;16889
847941;67361;201911,8;0;1008
1087064;1668670;189753,3;23;17935
549441;371126;434458,3;50;37245
1210331;680746;115245,1;18;12339
1223299;1310297;685088,5;261;154988
130761;409524;246578,2;83;65812
752879;13372;238529,6;1;1841
856491;1238729;265305,3;160;123687
1416158;942720;258845,3;14;12943
1199130;478352;405937,2;31;27606
35368;572953;550785,3;120;51683
802604;1499570;346865,9;110;84039
401939;1173859;409216,4;91;75029
321474;211277;197187,9;94;75167
546328;1262066;206264,1;13;11509
1240757;283332;525740,3;87;71130
616608;1136203;427135,9;39;23187
916145;1520411;341173,3;1;1596
1275748;1368675;709260,1;42;33901
1715484;1486204;254605;30;23028
1544038;1242364;355844,6;33;25381
1362551;485659;126920;18;14817
340382;13336;462052,9;73;54996
482900;1084696;413329,7;87;70152
614084;816353;109239,2;11;9378
1381677;1454446;286375,8;24;20687
1721620;274987;698536,6;405;228199
1009356;1332093;466981,9;50;30203
1266730;1120180;700803,1;20;17729
49652;999054;285087;18;16178
134418;1705831;141403,7;8;7813
69539;1592028;725391,2;123;84149
1537514;1361274;400300,8;89;68732
841825;1080679;367864,4;82;65710
1707580;47482;497068,4;13;12093
971834;1457525;273088,3;19;17115
678912;537603;836549,9;106;76309
955001;316945;217176,3;32;27842
1159188;388603;476657,3;50;40822
690959;981377;151213;5;1887
1341791;1474573;323227,7;64;30378
1624988;1530909;750197,8;165;97916
1193286;1600773;504881,5;114;84014
1159182;641158;616658,4;117;87487
511055;1688254;203728,2;80;58484
101945;595304;267124,4;113;26390
1436552;544983;396415,8;248;73047
1107946;1401318;770028,2;41;28431
416119;492952;234004,6;31;26310
220420;866224;430507,3;55;35896
242870;1278003;336881,8;18;14837
853371;1334194;785138,6;86;70350
482611;1121718;796836,6;54;43808
81521;1184017;328251,7;6;5572
1064584;692410;414538,9;24;19576
172904;878127;187510;14;11867
429220;812873;175496,9;7;6338
1401861;404443;23826,2;0;641
80843;283229;202854,5;11;9531
398742;1681340;451800,5;40;31188
202092;200667;567895,1;79;60958
569624;19326;425405,6;201;109950
1690136;376530;800607,6;101;80085
20973;133928;417947,6;138;108778
1174256;1298281;597337,8;95;66551
1645425;666235;398599,4;19;10380
168183;1569334;438179,7;64;48144
738506;63788;355750,3;24;19683
621201;290793;588511,2;38;29920
1048297;71568;573501,8;166;129392
1519251;1719763;778521,8;25;21886
1321172;1563243;1036481;209;105112
1515349;968417;41357,34;5;4686
166083;623678;353180,8;191;136787
887720;703502;126781,3;14;12649
1320474;132890;432063,3;25;22077
94209;283679;889844,2;157;102038
664132;42203;669749,2;3;3222
708379;834045;541233,6;226;148350
1388657;106081;183219,9;33;24298
1100745;1692192;459739,1;82;61249
9761;1510902;258028,9;23;17283
791584;1251268;317280,8;2;2690
709943;604485;128013;218;109262
74367;1338073;368702,8;77;59868
1527840;1534649;163038;49;24197
979530;327173;689666,1;104;73827
162088;226927;653914,7;35;25408
624093;750979;258001,3;40;28807
248575;721719;460653,6;88;62785
210446;1141893;639232,4;204;105519
990806;470753;458365,9;65;51693
1722405;1512534;498826,2;24;20911
572025;1629102;296420,1;7;6857
905201;696303;715896,3;179;122147
1100007;1531755;291739,3;21;17973
646734;942216;923247,9;216;115636
715422;1571658;237599;27;22516
1710002;1554869;403363;41;35135
771659;264081;495309,7;169;137494
258473;1306197;487978,3;31;27790
549311;1294246;744670,3;96;77313
920260;1530424;860345,4;151;88617
897959;1511634;254526,9;30;25136
121590;437204;104459,5;4;4064
1162708;1701998;610958,4;12;11401
585470;666938;457754,9;103;73601
1640234;1703450;479736,8;43;30345
701385;1283606;556385,1;127;88112
1533095;1023648;167752;35;24679
679242;825440;114955,8;66;9654
1443882;1122663;205694,3;40;8370
238065;1740684;524008,4;85;17834
887915;37313;339154,9;14;11410
1356350;335029;699535,4;95;67822
261524;813823;553724,3;175;116753
1723919;1729093;774254,7;42;32130
463245;648847;398004,9;148;63490
592582;1441159;445771,2;48;39385
1295091;191981;888200,3;59;47823
614575;804990;439716,7;23;19279
1507512;467997;777282;73;57968
1278193;1142608;630102,5;87;68891
946285;1724394;623301,9;266;144759
1046581;756570;407957;38;32965
870272;426395;928252,2;142;112028
21774;1492609;661191,4;178;93425
1329438;1177631;609342,6;20;17458
1606913;1171246;30312,93;0;346
1056180;924175;385421,5;11;9389
642509;860645;137922,3;9;7251
155284;1531160;183723,8;22;18195
175679;348885;466773;45;35713
1722677;600975;298585,9;10;9439
1110867;1004824;762192,8;64;52188
1733113;1341113;641319,1;112;43274
409072;1618851;291268,6;6;4946
1062527;975885;576992,9;59;44128
1589069;840056;308645,4;1;1603
794399;908119;659651,6;201;137934
735331;599779;252732,9;51;40973
1209355;1579728;186913,5;7;6775
792049;231310;891016,1;180;93939
399655;1030213;135791,8;4;3638
786533;1165934;481097;78;63796
384979;370916;672074,8;82;64256
1294071;1498529;189504,5;52;41758
649705;1720950;867889,1;171;114592
292317;929307;296079,9;23;18275
1164529;345309;303538,8;67;53794
1520701;55195;283250,2;24;21267
1390301;1610047;898118,1;68;57820
437880;425259;701726,9;77;63805
1083536;1455185;704980,5;50;43523
115104;631027;61059,89;0;813
1326776;216123;117245,4;6;2737
